roll3000.mps  12889.99999
rout.mps  1077.56
rpp22falsei.mps  0
rvb-sub.mps  16.08499802
rwth-timetable.mps  777065.0000013275
s100.mps  -0.169723527
s1234.mps  29
s250r10.mps  -0.171780483
s55.mps  -22.15177316
s82.mps  -33.78523764658873
satellites2-25.mps  -19
satellites2-40.mps  -19
satellites2-60-fs.mps  -19
satellites3-25.mps  -25
satellites4-25.mps  -25
savsched1.mps  3217.7
scpj4scip.mps  128
scpk4.mps  320.0
scpl4.mps  259.0
scpm1.mps  554.0
scpn2.mps  490.0
sct1.mps  -187.527650839031
sct2.mps  -230.9891623
sct31.mps  -29.31709164
sct32.mps  -17.88755908
sct5.mps  -228.1172303718
seqsolve1.mps  4277.0
seqsolve2short4288.mps  NA
seqsolve3short4288excess384.mps  NA
set3-09.mps  176497.15
set3-10.mps  185179.043
set3-15.mps  124886
set3-16.mps  134040.4097522878
set3-20.mps  159462.5727
seymour.mps  423
seymour1.mps  410.7637014
shiftreg1-4.mps  132.669694
shiftreg2-7.mps  230.3261877
shiftreg5-1.mps  522.1155479894852
shipsched.mps  111972.99957841111
shipschedule3shipsi.mps  -265650
shipschedule6shipsmixi.mps  -301650
shipschedule8shipsmixuci.mps  -389100
shs1014.mps  22671.75152511
shs1023.mps  13136.63627
shs1042.mps  11070.7015802402
siena1.mps  10359207.14391836
sing11.mps  19108639.4603942
sing17.mps  36177046.91481996
sing326.mps  7753674.854
sing44.mps  8128831.177
sing5.mps  18778435.60767737
snip10x10-35r1budget17.mps  72.30862036
snp-02-004-104.mps  586803238.7
snp-04-052-052.mps  885202237.1881002
snp-06-004-052.mps  1869531919.902
snp-10-004-052.mps  5906642865.78
snp-10-052-052.mps  6364531568.73705
sorrell3.mps  -16
sorrell4.mps  -24
sorrell7.mps  -197.0
sorrell8.mps  -350
sp150x300d.mps  69
sp97ar.mps  660705645.8
sp97ic.mps  427684487.7
sp98ar.mps  529740623.2
sp98ic.mps  449144758.4
sp98ir.mps  219676790.4
splan1.mps  -194336.3443844448
splice1k1.mps  -394
splice1k1i.mps  -394
square23.mps  13
square31.mps  15
square37.mps  14.9999998
square41.mps  15
square47.mps  16
stein15inf.mps  Infeasible
stein45inf.mps  Infeasible
stein9inf.mps  Infeasible
stoch-vrpvrp-s5v2c8vrp-v2c8i.mps  330
stockholm.mps  124.9999999999667
stp3d.mps  493.71965
supportcase1.mps  20078
supportcase10.mps  7
supportcase11.mps  -14.28199611
supportcase12.mps  -7559.533054
supportcase14.mps  288
supportcase16.mps  288
supportcase17.mps  1330
supportcase18.mps  48
supportcase19.mps  12677206
supportcase2.mps  65
supportcase20.mps  45592
supportcase21i.mps  20
supportcase22.mps  117
supportcase23.mps  -12160.6593559088
supportcase25.mps  0.048292809
supportcase26.mps  1745.123813
supportcase27i.mps  1330
supportcase28i.mps  20
supportcase29.mps  Infeasible
supportcase3.mps  0
supportcase30.mps  NA
supportcase31.mps  -3720089.081
supportcase33.mps  -345
supportcase34.mps  83.99999986
supportcase35.mps  -314.500022917186
supportcase37.mps  -1048.96
supportcase38.mps  32873.9683458331
supportcase39.mps  -1085069.602859
supportcase4.mps  0
supportcase40.mps  24256.31229
supportcase41.mps  32.03376809388
supportcase42.mps  7.758630722
supportcase43.mps  0
supportcase6.mps  51906.47737
supportcase7.mps  -1132.223177
swath.mps  467.407491
swath1.mps  379.0712958
swath2.mps  385.1996929
swath3.mps  397.7613437
t11nonreg.mps  1029039.5
t1717.mps  158260
t1722.mps  108953.0
ta1-UUM.mps  7518328.2
ta2-UUE.mps  37871728.59
tanglegram4.mps  10696
tanglegram6.mps  1224
tbfp-bigm.mps  24.16319444
tbfp-network.mps  24.16319444
Test3.mps  2673520.211
thor50dday.mps  40417
timtab1.mps  764772
timtab1CUTS.mps  764772
tokyometro.mps  8263.099999999999
toll-like.mps  610
tpl-tub-ss16.mps  150501
tpl-tub-ws1617.mps  121108.0
tr12-30.mps  130596
traininstance2.mps  71820
traininstance6.mps  28290
transportmoment.mps  -3063103722
trento1.mps  5189487
triptim1.mps  22.8681
triptim2.mps  12.0051
triptim4.mps  9.8181
triptim7.mps  2566.02
triptim8.mps  2566.066
tw-myciel4.mps  10
uc720-7-4-4-8.mps  Infeasible
uccase10.mps  39134.295915
uccase12.mps  11507.40506
uccase7.mps  26834.28427
uccase8.mps  11167.74532
uccase9.mps  10993.13141
uct-subprob.mps  314
umts.mps  30090328
unitcal_7.mps  19635558.24
usAbbrv-8-25_70.mps  120
usafa.mps  160.1671357657
v150d30-2hopcds.mps  41
van.mps  4.57384993378808
var-smallemery-m6j6.mps  -149.37501
vpphard.mps  5
vpphard2.mps  81
wachplan.mps  -8
wnq-n100-mw99-14.mps  259
woodlands09.mps  0
xmas10.mps  -495
xmas10-2.mps  -497
z26.mps  -1194.0
zeil.mps  1086.261999999988
